BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.22	23.25	54.83	55.56
0.35	34.37	52.17	69.57
0.43	48.07	65.29	55.81
0.17	27.86	52.75	69.39
0.00	12.94	40.02	62.07
0.69	66.96	73.44	29.79
0.12	17.98	54.60	67.44
0.00	18.92	44.53	100.00
0.00	11.12	38.54	93.33
0.21	31.53	54.95	72.73
0.00	6.29	28.74	82.05
0.00	10.83	38.44	66.67
0.40	49.62	87.28	20.00
0.21	24.21	52.99	60.00
0.00	16.83	60.21	60.32
0.66	73.49	83.94	9.09
0.00	20.56	64.52	60.00
0.29	33.52	64.58	57.14
0.00	39.76	85.07	57.14
0.00	19.52	46.94	68.97
0.00	11.20	44.02	64.29
0.00	11.73	47.50	75.00
0.00	50.81	90.55	40.00
0.29	44.65	50.76	43.75
0.15	25.25	46.04	70.00
0.15	20.70	48.65	72.73
0.00	42.73	43.01	25.00
0.44	45.31	75.41	46.15
0.00	21.89	40.59	68.97
0.31	33.90	44.47	75.00
0.00	100.00	100.00	0.00
0.00	6.59	34.88	81.25
0.22	29.90	57.83	46.67
0.22	27.67	61.59	73.68
0.00	10.68	37.30	100.00
0.00	29.18	51.10	64.00
0.00	12.85	35.40	78.79
0.55	63.82	74.33	28.57
0.00	70.71	84.34	25.00
0.62	65.26	69.68	20.69
0.28	37.57	43.77	55.81
0.37	41.77	54.83	61.22
0.88	89.32	99.71	9.52
0.68	76.13	81.77	12.50
0.45	50.28	74.90	40.91
0.74	70.77	74.88	17.39
0.00	4.51	34.48	81.82
0.47	48.33	58.69	33.33
0.54	63.69	70.76	27.03
0.63	67.04	70.27	33.33
0.67	68.27	74.99	20.41
0.61	60.70	78.28	33.77
0.00	7.13	44.42	65.22
0.59	67.87	76.57	33.33
0.42	48.75	58.85	56.41
0.36	36.54	57.66	71.11
0.51	56.55	74.42	33.33
0.00	8.00	49.77	82.35
0.40	42.73	59.40	54.17
0.48	48.06	79.01	36.84
0.79	76.25	79.93	25.00
0.19	22.58	44.05	89.80
0.29	49.66	73.75	40.00
0.45	46.46	68.28	43.24
0.30	36.86	55.30	58.82
0.54	56.01	58.55	33.33
0.65	70.21	83.56	25.00
0.41	52.17	68.48	45.00
0.00	13.38	52.03	67.92
0.53	60.82	68.09	34.38
0.00	10.65	40.69	71.11
0.17	23.71	47.34	61.11
0.00	12.87	50.59	71.43
0.52	57.88	68.66	50.00
0.00	13.52	40.78	69.23
0.18	19.40	46.55	74.63
0.59	69.43	75.87	35.00
0.25	27.27	57.40	66.67
0.40	47.32	62.42	61.54
0.00	6.17	38.93	63.64
0.29	29.42	65.31	55.07
0.00	12.90	58.05	80.00
0.30	39.24	52.70	57.89
0.32	33.85	61.22	63.16
0.27	36.66	48.47	68.49
0.00	6.81	47.91	83.87
0.24	43.32	59.37	59.46
0.00	17.31	49.78	73.33
0.14	19.05	55.34	65.71
0.32	54.12	71.58	30.77
0.00	8.77	41.59	71.43
0.25	45.51	64.36	43.24
0.00	14.42	45.51	71.43
0.26	26.58	54.30	66.67
0.14	22.90	49.56	68.09
0.38	50.27	62.16	42.62
0.29	36.62	58.30	52.05
0.66	67.71	72.02	29.79
0.37	40.57	57.05	51.28
0.16	17.12	54.30	65.31
0.37	38.75	69.41	45.28
0.13	23.36	38.99	65.31
0.55	57.31	90.71	16.00
0.37	42.31	71.36	42.55
0.74	74.83	85.66	17.65
0.33	40.33	72.80	34.48
0.28	37.31	57.61	55.00
0.16	16.17	53.21	75.00
0.00	16.34	53.77	57.14
0.40	45.72	57.27	44.44
0.41	39.50	69.72	61.54
0.50	55.14	69.07	34.48
0.43	53.48	61.78	62.50
0.62	66.38	78.47	33.33
0.56	62.34	77.55	24.00
0.34	45.16	64.24	52.00
0.00	20.24	69.54	37.04
0.26	43.35	59.83	61.11
0.78	81.54	88.39	6.45
0.51	57.98	76.55	32.14
0.36	39.38	68.44	46.15
0.38	41.68	64.70	61.54
0.25	24.49	64.70	64.94
0.55	60.29	75.30	32.84
0.57	64.86	66.36	30.77
0.00	26.63	51.51	69.23
0.45	53.46	68.57	45.45
0.40	52.76	63.88	60.00
0.53	55.56	78.72	26.97
0.46	50.58	76.52	33.33
0.30	35.99	62.62	54.05
0.52	59.58	76.22	38.36
1.00	100.00	92.05	17.02
0.50	57.01	70.96	43.14
0.44	57.25	71.18	47.76
0.75	77.25	82.75	30.30
0.56	59.33	76.25	25.00
0.46	52.73	69.77	42.86
0.50	58.64	79.51	33.85
0.83	84.74	91.00	8.82
0.69	69.24	87.84	25.00
0.00	15.13	56.89	58.33
0.58	54.12	57.36	44.44
0.26	43.04	69.05	74.29
0.00	18.75	42.22	65.00
0.30	41.77	71.09	42.86
0.43	54.50	61.79	40.68
0.41	59.63	65.28	68.75
0.15	27.60	42.34	60.38
0.57	68.88	91.48	21.43
0.37	54.09	70.37	54.29
0.26	37.65	53.96	60.61
0.42	53.09	62.30	53.06
0.39	59.04	79.17	28.57
0.74	76.92	93.32	10.53
0.00	5.06	54.71	95.65
0.26	39.57	74.46	52.83
0.27	34.89	62.06	49.06
0.28	48.33	68.77	54.05
0.23	34.47	55.57	55.81
0.34	45.37	78.33	42.86
0.00	10.60	56.55	88.89
0.35	42.34	65.53	41.51
0.23	21.87	49.30	68.97
0.36	39.82	64.08	45.71
0.26	26.11	50.93	57.14
0.32	44.28	58.86	48.15
0.52	60.05	69.49	32.56
0.42	59.77	60.36	33.33
0.00	19.54	52.05	41.67
0.35	38.04	58.07	54.17
0.00	8.03	36.91	87.50
0.38	35.22	57.07	34.48
0.47	50.10	63.76	37.50
0.50	58.52	65.87	41.38
0.42	52.50	67.99	47.62
0.44	47.47	54.28	27.27
0.37	49.52	83.06	25.81
0.00	17.83	47.27	66.67
0.27	42.05	63.47	27.91
0.34	45.73	68.50	45.71
0.22	34.87	68.53	57.63
0.36	48.86	66.59	44.83
0.73	74.09	81.45	23.53
0.82	77.11	86.35	25.00
0.40	56.48	65.12	42.86
0.72	76.18	80.02	25.00
0.81	84.72	77.66	28.57
0.44	52.14	73.60	43.14
0.40	51.47	72.21	41.03
0.30	31.59	62.82	60.00
0.59	54.45	78.34	18.18
0.50	53.42	69.52	26.67
0.44	44.31	70.98	43.30
0.41	52.66	70.88	48.28
0.66	70.15	81.70	29.79
0.41	38.75	59.45	56.00
0.22	36.74	65.34	57.78
0.43	50.02	64.41	43.68
0.00	29.86	55.81	58.46
0.37	42.17	69.21	50.98
0.42	43.08	62.22	34.62
0.46	52.81	64.39	48.61
0.00	25.79	61.53	44.44
0.50	61.79	73.04	30.30
0.30	31.47	61.27	60.00
0.00	24.72	55.72	58.33
0.00	15.07	41.57	76.92
0.31	38.42	64.74	49.06
0.00	17.89	50.14	64.52
0.17	26.33	57.05	59.74
0.49	55.10	77.34	36.92
0.00	66.87	99.45	20.00
0.61	69.44	77.33	31.58
0.84	83.39	82.79	13.33
0.33	37.53	61.35	48.89
0.00	40.13	76.16	47.62
0.26	39.67	60.22	43.24
0.22	21.85	61.02	70.27
0.00	8.75	35.67	80.00
0.46	42.49	69.32	41.18
0.32	36.72	65.76	52.63
0.51	58.31	75.44	42.31
0.38	50.11	76.04	35.09
0.93	93.56	87.67	10.34
0.27	38.07	61.55	65.57
0.90	92.13	86.65	18.18
0.57	59.14	70.02	35.29
0.72	82.61	85.45	28.57
0.44	53.45	72.89	37.68
0.55	63.09	75.52	31.03
0.76	80.03	88.71	8.33
0.55	61.75	80.27	31.25
0.00	28.52	69.35	35.29
0.18	26.14	67.53	61.54
0.43	51.92	71.18	60.47
0.46	51.18	78.00	25.81
0.73	71.76	91.60	16.00
0.49	55.14	61.00	61.02
0.52	58.66	78.14	38.89
0.00	11.45	53.52	64.52
0.66	67.12	84.16	19.67
0.32	40.11	62.10	45.45
0.21	27.31	54.94	72.41
0.00	15.09	52.26	110.00
0.00	7.94	42.57	55.17
0.64	63.56	79.18	11.76
0.20	23.82	60.60	78.26
0.13	16.82	56.70	90.20
0.22	30.78	67.82	104.35
0.00	14.13	43.48	14.29
0.15	25.01	60.63	73.17
0.00	11.50	63.75	55.32
0.26	27.04	63.36	77.27
0.41	44.49	67.65	49.35
0.84	82.82	90.97	6.06
0.76	74.80	86.46	14.55
0.00	56.38	66.13	31.58
0.46	49.79	74.85	38.10
0.21	29.15	58.44	64.86
0.39	44.13	73.69	41.94
0.48	50.97	68.68	36.54
0.48	56.06	66.31	49.12
0.51	57.61	77.60	42.42
1.00	100.00	100.00	0.00
0.00	10.34	55.89	73.33
0.30	39.47	56.90	47.46
0.61	62.18	75.23	36.67
0.31	36.06	59.05	37.93
0.26	42.06	58.77	52.94
0.36	45.87	68.73	45.95
0.41	39.17	53.92	64.86
0.54	53.71	75.54	38.00
0.43	42.87	66.56	52.46
0.35	32.77	67.27	71.43
0.70	70.68	77.45	23.33
0.26	35.76	64.41	40.68
0.00	33.57	84.87	28.57
0.00	11.60	58.17	61.54
0.49	49.20	69.38	46.67
0.27	34.72	54.42	62.69
0.28	29.97	59.59	61.82
0.12	20.67	56.80	65.82
0.00	29.21	58.99	44.44
0.30	35.23	58.14	45.98
0.53	58.11	68.61	38.17
0.30	44.33	76.30	44.44
0.65	66.51	78.77	21.43
0.46	56.84	75.76	24.39
0.42	54.11	65.21	45.61
0.40	48.40	69.46	44.23
0.00	21.04	65.90	43.75
0.69	83.10	79.21	20.00
0.00	8.24	36.34	60.87
0.19	31.67	57.93	54.17
0.35	37.34	56.61	58.82
0.38	55.36	65.62	43.90
0.00	33.08	72.24	43.64
0.24	48.09	60.29	63.74
0.40	50.42	68.85	49.38
0.47	52.36	65.24	52.17
0.29	35.29	68.94	56.18
0.37	41.16	72.72	27.03
0.58	65.48	72.08	31.88
0.21	36.65	58.15	62.65
0.45	50.74	62.45	53.61
0.10	30.39	60.12	65.22
0.20	38.99	72.42	56.25
0.00	19.25	47.29	60.87
0.87	88.01	83.28	21.43
0.18	24.33	54.37	114.29
0.41	38.75	72.24	35.00
0.35	41.73	57.26	50.00
0.25	29.37	74.37	40.00
0.00	18.53	53.83	68.29
0.47	55.03	69.80	40.00
0.79	82.32	81.86	27.78
0.00	34.20	72.24	28.57
0.31	29.45	61.45	57.89
0.49	51.88	69.14	36.17
0.00	8.23	55.63	83.33
0.42	48.29	61.61	44.90
0.35	43.60	66.86	48.65
0.32	38.20	55.77	50.00
0.00	22.89	55.44	84.21
0.43	53.39	69.36	45.24
1.00	100.00	100.00	0.00
0.00	19.07	32.29	66.67
0.40	40.03	71.88	40.00
0.64	73.75	67.55	35.42
0.70	80.14	73.59	37.04
0.00	17.07	52.15	62.50
0.37	42.17	59.79	50.00
0.50	59.64	58.99	41.03
0.34	40.12	48.63	72.22
0.43	45.47	64.77	43.48
0.30	43.53	72.53	63.64
0.25	38.09	58.00	48.65
0.26	31.69	63.01	76.19
0.00	17.40	41.69	92.31
0.00	10.42	37.44	74.29
0.14	20.59	53.18	81.82
0.29	37.60	64.82	47.62
0.00	18.14	43.05	73.68
0.37	41.28	65.78	46.67
0.00	13.38	40.41	68.97
0.78	81.38	79.84	23.26
0.52	51.35	58.41	26.09
0.53	58.77	81.50	20.00
0.28	29.82	64.69	50.00
0.00	11.29	39.07	73.33
0.00	12.10	51.87	58.82
0.73	76.72	84.08	20.69
0.24	28.98	60.85	47.89
0.32	35.56	77.44	37.50
0.54	58.80	62.61	46.15
0.00	10.13	45.36	76.92
0.32	36.30	60.43	54.79
0.47	59.84	79.13	23.53
0.64	68.30	86.35	18.46
0.23	31.51	51.89	70.59
0.14	21.34	53.71	72.13
0.00	12.20	45.12	75.00
0.65	63.82	70.72	28.57
0.00	33.65	56.17	68.97
0.29	29.50	59.43	58.33
0.33	34.41	57.29	55.32
0.00	11.87	50.46	66.67
0.44	51.10	72.43	31.58
0.30	32.77	69.83	46.91
0.67	68.81	78.18	30.77
0.42	44.72	59.58	51.28
0.14	19.97	51.85	78.57
0.29	39.95	67.85	57.14
0.44	44.07	72.88	43.48
0.22	22.40	54.17	66.67
0.46	61.21	71.62	31.25
0.22	38.84	70.37	51.16
0.26	36.62	50.75	54.55
0.00	13.13	42.21	80.00
0.00	15.87	39.75	71.79
0.00	11.97	54.73	121.43
0.38	42.80	79.54	40.91
0.00	11.15	42.43	70.97
0.62	61.69	76.75	25.81
0.17	20.27	55.15	58.33
0.52	56.61	72.35	31.25
0.70	72.78	81.81	23.19
0.35	33.53	67.92	49.35
0.00	19.00	11.65	66.67
0.37	40.47	58.02	51.43
0.00	12.60	51.40	66.67
0.27	35.31	68.59	55.28
0.00	12.61	39.41	63.64
0.46	44.83	81.28	35.00
0.00	28.01	57.80	52.38
0.74	77.78	89.11	13.33
0.55	59.02	79.49	28.57
0.74	79.11	84.50	9.09
0.47	71.94	70.77	27.27
0.53	54.11	70.87	33.33
0.00	42.73	65.76	50.00
0.00	5.94	40.42	87.50
0.19	32.08	53.35	61.29
0.09	14.59	52.24	72.22
0.00	8.65	51.43	71.05
0.07	17.32	46.50	80.95
0.00	10.01	47.87	75.76
0.17	21.92	54.82	88.46
0.18	25.50	56.66	55.05
0.07	13.89	44.29	76.47
0.22	29.97	55.67	57.14
0.00	8.57	48.32	84.00
0.00	9.80	29.67	70.59
0.89	84.86	94.48	8.70
0.37	45.01	67.11	47.62
0.51	51.48	74.16	26.09
0.45	51.98	76.95	36.73
0.38	41.95	62.15	41.18
0.51	51.65	74.40	31.82
0.38	47.08	77.31	29.41
0.55	57.29	72.48	43.48
0.57	59.05	74.08	28.57
0.46	51.12	76.54	31.37
0.00	6.66	40.65	81.48
0.16	23.14	43.80	73.17
0.00	35.63	57.50	86.96
0.46	54.47	52.31	59.26
0.13	20.75	41.45	67.50
0.45	49.58	58.36	48.48
0.00	15.40	40.25	80.00
0.00	10.55	62.46	94.12
0.37	33.26	57.64	60.00
0.39	43.72	67.27	54.17
0.75	79.28	93.42	10.26
0.45	49.53	68.13	62.07
0.41	44.28	59.99	56.25
0.00	10.39	51.82	73.68
0.41	48.33	69.33	40.00
0.47	45.72	69.29	56.00
0.00	6.27	45.87	109.09
0.00	10.88	30.49	78.57
0.18	31.35	51.50	48.15
0.15	15.77	41.63	78.79
0.00	22.61	53.69	64.41
0.00	4.25	35.67	95.24
0.00	20.90	51.74	89.80
0.32	30.99	54.51	51.28
0.34	43.92	61.84	50.00
0.00	5.98	39.82	90.32
0.16	25.23	53.03	79.07
0.00	4.79	23.13	85.71
0.34	35.92	71.10	48.98
0.64	63.51	72.53	30.77
0.15	20.02	55.53	72.22
0.45	50.94	67.11	32.00
0.30	40.13	61.39	47.76
0.00	16.25	35.29	64.86
0.20	27.36	46.44	62.50
0.00	19.80	49.84	83.72
0.54	64.35	82.98	20.00
0.00	9.42	48.33	74.07
0.00	2.72	31.17	83.87
0.00	17.04	32.18	64.71
0.00	7.54	30.91	86.67
0.45	60.34	86.70	23.53
0.35	42.67	67.65	43.24
0.27	30.71	61.27	50.98
0.23	26.92	69.59	61.54
0.43	47.20	62.84	41.30
0.00	17.06	66.29	46.51
0.00	22.02	52.85	71.43
0.29	27.84	59.29	64.00
0.46	52.72	70.64	41.03
0.00	23.46	56.29	60.87
0.70	66.06	65.48	28.57
0.18	22.76	57.07	79.17
0.00	21.13	50.20	87.18
0.16	23.15	42.65	61.90
0.23	26.44	62.24	57.58
0.00	19.72	74.88	85.71
0.29	32.87	66.96	42.31
0.23	35.27	55.29	58.33
0.00	13.46	52.44	95.24
0.00	10.11	47.60	87.50
0.28	45.37	74.31	36.36
0.54	57.07	70.16	36.36
0.13	20.33	48.68	95.24
0.00	10.60	49.98	63.16
0.26	38.85	63.75	67.53
0.14	23.00	62.29	64.20
0.36	39.29	65.56	55.56
0.27	31.51	56.92	67.31
0.33	41.71	68.26	34.92
0.29	27.61	39.88	60.00
0.41	43.73	63.95	34.04
0.39	41.23	72.93	47.37
0.35	41.74	50.36	68.09
0.00	13.83	51.22	100.00
0.54	62.37	74.71	21.74
0.59	63.08	77.55	37.84
0.00	49.86	58.40	45.45
